"Plot Title: FW_cond_08.09.2019"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20625411, SEN S/N: 20625411)","Full Range, μS/cm (LGR S/N: 20625411, SEN S/N: 20625411)","Temp, °C (LGR S/N: 20625411, SEN S/N: 20625411)","Specific Conductance, μS/cm (LGR S/N: 20625411)"
6223,10/13/19 06:00:00 AM,3022.6,12852.0,18.38,14942.7
6224,10/13/19 06:15:00 AM,3023.1,12836.9,18.29,14956.5
6225,10/13/19 06:30:00 AM,3023.6,12821.7,18.20,14970.2
6226,10/13/19 06:45:00 AM,3024.2,12808.8,18.09,14993.6
6227,10/13/19 07:00:00 AM,3024.6,12797.0,18.00,15011.4
6228,10/13/19 07:15:00 AM,3025.1,12785.2,17.91,15029.2
6229,10/13/19 07:30:00 AM,3025.4,12777.1,17.85,15040.9
6230,10/13/19 07:45:00 AM,3026.1,12755.5,17.73,15057.8
6231,10/13/19 08:00:00 AM,3026.8,12737.3,17.60,15082.5
6232,10/13/19 08:15:00 AM,3026.7,12729.4,17.62,15066.0
6233,10/13/19 08:30:00 AM,3026.8,12726.6,17.59,15073.3
6234,10/13/19 08:45:00 AM,3027.7,12700.3,17.42,15102.6
6235,10/13/19 09:00:00 AM,3028.2,12688.6,17.33,15120.9
6236,10/13/19 09:15:00 AM,3028.2,12684.1,17.33,15115.5
6237,10/13/19 09:30:00 AM,3028.4,12677.5,17.30,15118.3
6238,10/13/19 09:45:00 AM,3028.5,12677.8,17.29,15122.2
6239,10/13/19 10:00:00 AM,3028.8,12655.3,17.22,15120.4
6240,10/13/19 10:15:00 AM,3028.4,12658.4,17.30,15095.4
6241,10/13/19 10:30:00 AM,3027.7,12676.6,17.42,15074.1
6242,10/13/19 10:45:00 AM,3027.3,12683.9,17.51,15050.7
6243,10/13/19 11:00:00 AM,3027.3,12674.9,17.51,15040.0
6244,10/13/19 11:15:00 AM,3027.0,12482.7,17.56,14794.4
6245,10/13/19 11:30:00 AM,3026.2,12693.7,17.71,14991.3
6246,10/13/19 11:45:00 AM,3025.8,12698.0,17.79,14968.1
6247,10/13/19 12:00:00 PM,3026.3,12679.2,17.70,14977.6
6248,10/13/19 12:15:00 PM,3026.3,12674.7,17.70,14972.2
6249,10/13/19 12:30:00 PM,3025.8,12677.7,17.77,14951.1
6250,10/13/19 12:45:00 PM,3025.7,12676.0,17.80,14938.5
6251,10/13/19 01:00:00 PM,3025.4,12676.0,17.87,14913.8
6252,10/13/19 01:15:00 PM,3024.6,12691.3,18.01,14882.8
6253,10/13/19 01:30:00 PM,3023.9,12712.5,18.14,14862.3
6254,10/13/19 01:45:00 PM,3023.4,12724.3,18.24,14841.3
6255,10/13/19 02:00:00 PM,3023.0,12727.3,18.31,14820.5
6256,10/13/19 02:15:00 PM,3022.8,12728.7,18.34,14811.7
6257,10/13/19 02:30:00 PM,3022.5,12738.0,18.39,14805.2
6258,10/13/19 02:45:00 PM,3022.5,12730.3,18.39,14796.2
6259,10/13/19 03:00:00 PM,3022.5,12730.1,18.41,14789.0
6260,10/13/19 03:15:00 PM,3022.3,12732.8,18.43,14785.2
6261,10/13/19 03:30:00 PM,3022.1,12739.8,18.47,14779.6
6262,10/13/19 03:45:00 PM,3021.8,12751.6,18.53,14772.6
6263,10/13/19 04:00:00 PM,3021.5,12751.1,18.59,14751.3
6264,10/13/19 04:15:00 PM,3021.4,12759.2,18.60,14757.2
6265,10/13/19 04:30:00 PM,3021.1,12770.2,18.67,14745.9
6266,10/13/19 04:45:00 PM,3020.9,12772.7,18.71,14735.1
6267,10/13/19 05:00:00 PM,3020.6,12771.9,18.75,14720.5
6268,10/13/19 05:15:00 PM,3020.9,12766.2,18.71,14727.5
6269,10/13/19 05:30:00 PM,3021.1,12765.9,18.66,14744.2
6270,10/13/19 05:45:00 PM,3021.3,12763.2,18.63,14751.3
6271,10/13/19 06:00:00 PM,3021.4,12763.7,18.60,14762.1
6272,10/13/19 06:15:00 PM,3021.6,12758.4,18.58,14762.8
6273,10/13/19 06:30:00 PM,3021.7,12754.4,18.55,14768.4
6274,10/13/19 06:45:00 PM,3021.9,12743.5,18.51,14769.5
6275,10/13/19 07:00:00 PM,3022.3,12737.0,18.45,14782.6
6276,10/13/19 07:15:00 PM,3022.7,12701.3,18.37,14768.6
6277,10/13/19 07:30:00 PM,3023.2,12695.3,18.28,14792.6
6278,10/13/19 07:45:00 PM,3023.5,12692.5,18.22,14810.0
6279,10/13/19 08:00:00 PM,3023.7,12680.0,18.17,14812.7
6280,10/13/19 08:15:00 PM,3023.9,12670.3,18.14,14811.7
6281,10/13/19 08:30:00 PM,3024.2,12656.8,18.08,14816.7
6282,10/13/19 08:45:00 PM,3024.6,12644.9,18.00,14830.5
6283,10/13/19 09:00:00 PM,3024.9,12636.9,17.95,14838.5
6284,10/13/19 09:15:00 PM,3025.1,12635.5,17.92,14847.3
6285,10/13/19 09:30:00 PM,3025.6,12620.0,17.83,14860.4
6286,10/13/19 09:45:00 PM,3025.8,12610.6,17.79,14863.3
6287,10/13/19 10:00:00 PM,3026.0,12606.9,17.75,14872.9
6288,10/13/19 10:15:00 PM,3026.2,12594.2,17.71,14871.8
6289,10/13/19 10:30:00 PM,3026.4,12588.0,17.67,14878.5
6290,10/13/19 10:45:00 PM,3026.6,12578.3,17.64,14877.5
6291,10/13/19 11:00:00 PM,3026.6,12568.4,17.63,14869.3
6292,10/13/19 11:15:00 PM,3026.7,12568.7,17.62,14873.1
6293,10/13/19 11:30:00 PM,3026.8,12555.6,17.60,14864.5
6294,10/13/19 11:45:00 PM,3027.0,12545.2,17.55,14869.7
6295,10/14/19 12:00:00 AM,3027.1,12539.8,17.54,14866.8
6296,10/14/19 12:15:00 AM,3027.1,12524.0,17.54,14848.0
6297,10/14/19 12:30:00 AM,3027.2,12536.9,17.52,14870.3
6298,10/14/19 12:45:00 AM,3027.5,12529.0,17.47,14878.5
6299,10/14/19 01:00:00 AM,3027.5,12521.0,17.46,14872.4
6300,10/14/19 01:15:00 AM,3027.6,12516.9,17.44,14874.6
6301,10/14/19 01:30:00 AM,3027.6,12511.2,17.44,14867.7
6302,10/14/19 01:45:00 AM,3027.5,12511.0,17.46,14860.4
6303,10/14/19 02:00:00 AM,3027.5,12499.7,17.46,14847.0
6304,10/14/19 02:15:00 AM,3027.5,12503.8,17.47,14848.3
6305,10/14/19 02:30:00 AM,3027.4,12499.2,17.48,14839.3
6306,10/14/19 02:45:00 AM,3027.3,12505.6,17.51,14836.3
6307,10/14/19 03:00:00 AM,3027.3,12500.2,17.50,14833.3
6308,10/14/19 03:15:00 AM,3027.1,12502.6,17.54,14822.1
6309,10/14/19 03:30:00 AM,3027.3,12501.2,17.51,14830.9
6310,10/14/19 03:45:00 AM,3027.5,12492.1,17.46,14837.6
6311,10/14/19 04:00:00 AM,3027.7,12485.7,17.43,14840.5
6312,10/14/19 04:15:00 AM,3027.6,12489.8,17.44,14841.8
6313,10/14/19 04:30:00 AM,3027.3,12492.0,17.50,14823.3
6314,10/14/19 04:45:00 AM,3027.3,12494.5,17.50,14826.3
6315,10/14/19 05:00:00 AM,3027.6,12486.7,17.44,14838.0
6316,10/14/19 05:15:00 AM,3028.0,12476.6,17.38,14847.0
6317,10/14/19 05:30:00 AM,3028.2,12470.4,17.34,14853.7
6318,10/14/19 05:45:00 AM,3028.3,12440.8,17.31,14828.9
6319,10/14/19 06:00:00 AM,3028.6,12424.9,17.26,14827.5
6320,10/14/19 06:15:00 AM,3028.9,12435.8,17.21,14858.1
6321,10/14/19 06:30:00 AM,3029.1,12439.0,17.17,14876.0
6322,10/14/19 06:45:00 AM,3029.4,12429.9,17.12,14882.8
6323,10/14/19 07:00:00 AM,3029.6,12421.9,17.08,14887.3
6324,10/14/19 07:15:00 AM,3029.9,12406.2,17.01,14893.2
6325,10/14/19 07:30:00 AM,3030.4,12400.8,16.93,14915.1
6326,10/14/19 07:45:00 AM,3030.8,12395.9,16.85,14937.7
6327,10/14/19 08:00:00 AM,3031.2,12388.0,16.77,14956.7
6328,10/14/19 08:15:00 AM,3031.8,12366.9,16.67,14967.0
6329,10/14/19 08:30:00 AM,3032.3,12347.4,16.58,14975.6
6330,10/14/19 08:45:00 AM,3032.5,12326.6,16.52,14971.9
6331,10/14/19 09:00:00 AM,3032.6,12297.8,16.51,14940.5
6332,10/14/19 09:15:00 AM,3032.8,12298.3,16.48,14951.8
6333,10/14/19 09:30:00 AM,3032.5,12303.1,16.52,14943.2
6334,10/14/19 09:45:00 AM,3032.3,12299.3,16.56,14924.2
6335,10/14/19 10:00:00 AM,3032.3,12330.6,16.58,14955.0
6336,10/14/19 10:15:00 AM,3031.6,12341.6,16.69,14928.8
6337,10/14/19 10:30:00 AM,3031.1,12357.9,16.79,14912.8
6338,10/14/19 10:45:00 AM,3030.7,12373.9,16.87,14903.5
6339,10/14/19 11:00:00 AM,3029.4,12403.1,17.12,14849.9
6340,10/14/19 11:15:00 AM,3028.8,12405.6,17.22,14817.6
6341,10/14/19 11:30:00 AM,3028.6,12404.9,17.26,14802.7
6342,10/14/19 11:45:00 AM,3027.3,12426.3,17.50,14744.1
6343,10/14/19 12:00:00 PM,3025.4,12457.2,17.87,14652.4
6344,10/14/19 12:15:00 PM,3023.5,12505.4,18.22,14588.8
6345,10/14/19 12:30:00 PM,3022.3,12533.1,18.43,14549.6
6346,10/14/19 12:45:00 PM,3021.6,12529.4,18.57,14498.0
6347,10/14/19 01:00:00 PM,3022.0,12542.0,18.50,14536.2
6348,10/14/19 01:15:00 PM,3022.3,12528.7,18.43,14544.4
6349,10/14/19 01:30:00 PM,3020.1,12586.9,18.84,14473.5
6350,10/14/19 01:45:00 PM,3018.0,12606.1,19.25,14359.0
6351,10/14/19 02:00:00 PM,3015.7,12655.3,19.69,14270.4
6352,10/14/19 02:15:00 PM,3013.4,12725.4,20.11,14212.8
6353,10/14/19 02:30:00 PM,3012.7,12730.6,20.24,14176.8
6354,10/14/19 02:45:00 PM,3012.4,12747.6,20.29,14179.6
6355,10/14/19 03:00:00 PM,3012.9,12728.1,20.20,14186.8
6356,10/14/19 03:15:00 PM,3012.0,12748.7,20.37,14155.1
6357,10/14/19 03:30:00 PM,3011.1,13123.8,20.54,14515.7
6358,10/14/19 03:45:00 PM,3009.2,13175.5,20.90,14455.4
6359,10/14/19 04:00:00 PM,3007.4,13204.1,21.24,14377.1
6360,10/14/19 04:15:00 PM,3008.3,13184.8,21.07,14410.6
6361,10/14/19 04:30:00 PM,3007.6,13209.6,21.20,14395.8
6362,10/14/19 04:45:00 PM,3004.6,13281.6,21.77,14292.1
6363,10/14/19 05:00:00 PM,3002.4,13334.8,22.18,14220.2
6364,10/14/19 05:15:00 PM,3001.5,13352.1,22.36,14182.4
6365,10/14/19 05:30:00 PM,3001.6,13354.7,22.33,14194.5
6366,10/14/19 05:45:00 PM,3005.3,13266.7,21.64,14317.0
6367,10/14/19 06:00:00 PM,3005.5,13260.8,21.60,14323.3
6368,10/14/19 06:15:00 PM,3005.4,13256.9,21.62,14312.7
6369,10/14/19 06:30:00 PM,3005.7,13250.1,21.56,14324.4
6370,10/14/19 06:45:00 PM,3006.2,13247.3,21.46,14353.2
6371,10/14/19 07:00:00 PM,3006.5,13236.9,21.41,14357.8
6372,10/14/19 07:15:00 PM,3006.7,13224.9,21.37,14357.5
6373,10/14/19 07:30:00 PM,3007.1,13221.8,21.29,14379.7
6374,10/14/19 07:45:00 PM,3008.2,13195.9,21.08,14418.9
6375,10/14/19 08:00:00 PM,3009.2,13169.5,20.90,14448.1
6376,10/14/19 08:15:00 PM,3010.1,13159.9,20.74,14489.5
6377,10/14/19 08:30:00 PM,3010.8,13137.2,20.61,14506.8
6378,10/14/19 08:45:00 PM,3011.5,13116.1,20.46,14532.5
6379,10/14/19 09:00:00 PM,3011.8,13110.5,20.41,14542.7
6380,10/14/19 09:15:00 PM,3012.5,13089.8,20.28,14562.4
6381,10/14/19 09:30:00 PM,3013.1,13077.6,20.16,14588.4
6382,10/14/19 09:45:00 PM,3013.8,13058.0,20.04,14606.2
6383,10/14/19 10:00:00 PM,3014.4,13047.8,19.92,14634.6
6384,10/14/19 10:15:00 PM,3015.2,13021.1,19.76,14658.0
6385,10/14/19 10:30:00 PM,3016.1,13000.1,19.59,14691.2
6386,10/14/19 10:45:00 PM,3017.0,12970.3,19.43,14711.3
6387,10/14/19 11:00:00 PM,3017.8,12946.9,19.29,14732.0
6388,10/14/19 11:15:00 PM,3018.7,12925.5,19.11,14768.7
6389,10/14/19 11:30:00 PM,3019.8,12894.0,18.91,14800.8
6390,10/14/19 11:45:00 PM,3020.4,12876.8,18.79,14822.1
6391,10/15/19 12:00:00 AM,3020.6,12862.5,18.75,14819.4
6392,10/15/19 12:15:00 AM,3021.6,12837.9,18.58,14849.4
6393,10/15/19 12:30:00 AM,3021.8,12827.2,18.53,14854.3
6394,10/15/19 12:45:00 AM,3022.2,12816.1,18.46,14865.6
6395,10/15/19 01:00:00 AM,3022.0,12823.2,18.50,14859.9
6396,10/15/19 01:15:00 AM,3022.1,12806.8,18.47,14851.2
6397,10/15/19 01:30:00 AM,3022.2,12800.0,18.46,14846.8
6398,10/15/19 01:45:00 AM,3022.3,12799.6,18.45,14849.7
6399,10/15/19 02:00:00 AM,3022.3,12792.7,18.43,14848.6
6400,10/15/19 02:15:00 AM,3022.6,12775.6,18.38,14846.0
6401,10/15/19 02:30:00 AM,3022.4,12783.9,18.42,14841.7
6402,10/15/19 02:45:00 AM,3022.3,12777.9,18.43,14831.3
6403,10/15/19 03:00:00 AM,3022.6,12769.8,18.38,14839.1
6404,10/15/19 03:15:00 AM,3022.7,12763.6,18.37,14835.3
6405,10/15/19 03:30:00 AM,3022.8,12755.7,18.34,14836.5
6406,10/15/19 03:45:00 AM,3023.0,12752.0,18.30,14846.0
6407,10/15/19 04:00:00 AM,3023.0,12753.0,18.31,14843.6
6408,10/15/19 04:15:00 AM,3023.1,12736.8,18.29,14831.6
6409,10/15/19 04:30:00 AM,3023.4,12744.2,18.24,14857.6
6410,10/15/19 04:45:00 AM,3023.9,12736.9,18.14,14883.8
6411,10/15/19 05:00:00 AM,3024.2,12724.4,18.09,14886.5
6412,10/15/19 05:15:00 AM,3024.4,12722.2,18.04,14901.4
6413,10/15/19 05:30:00 AM,3024.5,12721.1,18.02,14907.0
6414,10/15/19 05:45:00 AM,3024.6,12719.7,18.00,14912.3
6415,10/15/19 06:00:00 AM,3024.9,12695.7,17.95,14901.6
6416,10/15/19 06:15:00 AM,3025.4,12690.1,17.87,14923.0
6417,10/15/19 06:30:00 AM,3026.0,12676.9,17.75,14949.6
6418,10/15/19 06:45:00 AM,3026.6,12663.1,17.63,14975.6
6419,10/15/19 07:00:00 AM,3027.0,12651.2,17.55,14989.7
6420,10/15/19 07:15:00 AM,3027.5,12639.5,17.46,15007.7
6421,10/15/19 07:30:00 AM,3028.1,12632.5,17.35,15038.5
6422,10/15/19 07:45:00 AM,3028.9,12609.1,17.21,15060.5
6423,10/15/19 08:00:00 AM,3029.3,12592.8,17.13,15069.6
6424,10/15/19 08:15:00 AM,3029.7,12579.6,17.05,15082.5
6425,10/15/19 08:30:00 AM,3030.2,12558.5,16.96,15089.5
6426,10/15/19 08:45:00 AM,3030.1,12565.0,16.98,15090.0
6427,10/15/19 09:00:00 AM,3030.2,12555.3,16.96,15085.5
6428,10/15/19 09:15:00 AM,3030.3,12546.7,16.94,15082.3
6429,10/15/19 09:30:00 AM,3030.3,12554.3,16.94,15091.4
6430,10/15/19 09:45:00 AM,3030.5,12547.4,16.90,15097.5
6431,10/15/19 10:00:00 AM,3030.3,12551.1,16.94,15087.5
6432,10/15/19 10:15:00 AM,3030.2,12561.0,16.96,15092.1
6433,10/15/19 10:30:00 AM,3030.1,12566.2,16.98,15091.2
6434,10/15/19 10:45:00 AM,3029.2,12591.0,17.16,15056.2
6435,10/15/19 11:00:00 AM,3028.9,12598.9,17.21,15047.7
6436,10/15/19 11:15:00 AM,3027.3,12638.5,17.51,14988.1
6437,10/15/19 11:30:00 AM,3026.8,12656.0,17.60,14976.9
6438,10/15/19 11:45:00 AM,3026.8,12649.0,17.60,14968.6
6439,10/15/19 12:00:00 PM,3025.0,12695.9,17.93,14907.8
6440,10/15/19 12:15:00 PM,3024.7,12702.6,17.99,14894.6
6441,10/15/19 12:30:00 PM,3024.2,12719.9,18.09,14879.9
6442,10/15/19 12:45:00 PM,3021.8,12764.5,18.53,14779.5
6443,10/15/19 01:00:00 PM,3019.0,12840.3,19.07,14682.4
6444,10/15/19 01:15:00 PM,3017.1,12879.0,19.42,14608.6
6445,10/15/19 01:30:00 PM,3013.2,12959.2,20.15,14456.8
6446,10/15/19 01:45:00 PM,3008.7,13061.7,21.00,14294.7
6447,10/15/19 02:00:00 PM,3006.6,13104.5,21.39,14217.3
6448,10/15/19 02:15:00 PM,3006.4,13103.7,21.42,14206.9
6449,10/15/19 02:30:00 PM,3006.0,13111.4,21.50,14189.9
6450,10/15/19 02:45:00 PM,3005.0,13123.7,21.69,14143.5
6451,10/15/19 03:00:00 PM,3005.1,13111.4,21.67,14136.4
6452,10/15/19 03:15:00 PM,3006.1,13091.4,21.48,14174.4
6453,10/15/19 03:30:00 PM,3005.7,13070.0,21.56,14126.1
6454,10/15/19 03:45:00 PM,3005.5,13147.5,21.60,14197.2
6455,10/15/19 04:00:00 PM,3005.4,13147.0,21.62,14190.4
6456,10/15/19 04:15:00 PM,3004.7,13157.1,21.75,14160.4
6457,10/15/19 04:30:00 PM,3004.5,13145.2,21.78,14138.2
6458,10/15/19 04:45:00 PM,3004.2,13155.2,21.85,14127.0
6459,10/15/19 05:00:00 PM,3004.0,13159.1,21.89,14118.7
6460,10/15/19 05:15:00 PM,3003.8,13190.4,21.93,14139.7
6461,10/15/19 05:30:00 PM,3004.3,13188.9,21.83,14169.3
6462,10/15/19 05:45:00 PM,3004.5,13183.0,21.79,14175.5
6463,10/15/19 06:00:00 PM,3004.8,13189.6,21.73,14201.3
6464,10/15/19 06:15:00 PM,3005.1,13180.7,21.67,14210.6
6465,10/15/19 06:30:00 PM,3005.4,13188.7,21.61,14238.1
6466,10/15/19 06:45:00 PM,3005.6,13189.2,21.58,14248.1
6467,10/15/19 07:00:00 PM,3005.8,13183.3,21.54,14254.3
6468,10/15/19 07:15:00 PM,3006.1,13179.9,21.48,14269.6
6469,10/15/19 07:30:00 PM,3006.5,13167.2,21.41,14278.0
6470,10/15/19 07:45:00 PM,3007.0,13164.4,21.32,14303.5
6471,10/15/19 08:00:00 PM,3007.8,13152.6,21.17,14338.5
6472,10/15/19 08:15:00 PM,3008.3,13150.0,21.07,14367.7
6473,10/15/19 08:30:00 PM,3009.1,13135.8,20.91,14403.7
6474,10/15/19 08:45:00 PM,3009.8,13127.1,20.78,14436.1
6475,10/15/19 09:00:00 PM,3010.3,13127.4,20.70,14462.4
6476,10/15/19 09:15:00 PM,3011.2,13098.8,20.53,14486.2
6477,10/15/19 09:30:00 PM,3011.9,13089.1,20.38,14524.5
6478,10/15/19 09:45:00 PM,3012.6,13077.5,20.26,14551.0
6479,10/15/19 10:00:00 PM,3013.3,13064.2,20.13,14579.1
6480,10/15/19 10:15:00 PM,3013.8,13054.1,20.04,14597.5
6481,10/15/19 10:30:00 PM,3014.2,13044.4,19.96,14613.2
6482,10/15/19 10:45:00 PM,3014.7,13032.3,19.87,14629.5
6483,10/15/19 11:00:00 PM,3015.2,13026.2,19.78,14652.7
6484,10/15/19 11:15:00 PM,3015.9,13000.4,19.65,14667.1
6485,10/15/19 11:30:00 PM,3016.6,12985.8,19.51,14697.5
6486,10/15/19 11:45:00 PM,3017.2,12965.1,19.40,14711.1
6487,10/16/19 12:00:00 AM,3018.2,12941.2,19.21,14748.2
6488,10/16/19 12:15:00 AM,3018.9,12925.4,19.08,14774.3
6489,10/16/19 12:30:00 AM,3019.2,12911.0,19.01,14781.7
6490,10/16/19 12:45:00 AM,3019.7,12895.8,18.92,14795.0
6491,10/16/19 01:00:00 AM,3020.2,12876.0,18.83,14803.0
6492,10/16/19 01:15:00 AM,3020.7,12861.5,18.74,14817.1
6493,10/16/19 01:30:00 AM,3020.9,12852.9,18.71,14817.5
6494,10/16/19 01:45:00 AM,3020.4,12860.5,18.79,14798.7
6495,10/16/19 02:00:00 AM,3020.1,12862.7,18.84,14784.1
6496,10/16/19 02:15:00 AM,3020.0,12860.3,18.87,14771.0
6497,10/16/19 02:30:00 AM,3020.1,12854.7,18.85,14771.4
6498,10/16/19 02:45:00 AM,3020.1,12844.6,18.84,14763.2
6499,10/16/19 03:00:00 AM,3020.6,12827.9,18.76,14771.3
6500,10/16/19 03:15:00 AM,3020.5,12830.2,18.78,14767.0
6501,10/16/19 03:30:00 AM,3019.7,12850.2,18.92,14742.2
6502,10/16/19 03:45:00 AM,3019.3,12849.4,19.00,14714.0
6503,10/16/19 04:00:00 AM,3019.0,12852.9,19.05,14701.0
6504,10/16/19 04:15:00 AM,3018.9,12864.1,19.08,14703.6
6505,10/16/19 04:30:00 AM,3018.9,12868.6,19.08,14708.7
6506,10/16/19 04:45:00 AM,3019.2,12869.6,19.03,14726.7
6507,10/16/19 05:00:00 AM,3019.3,12873.4,19.00,14741.2
6508,10/16/19 05:15:00 AM,3019.2,12881.0,19.01,14746.5
6509,10/16/19 05:30:00 AM,3019.1,12896.7,19.04,14754.2
6510,10/16/19 05:45:00 AM,3019.0,12913.5,19.05,14770.0
6511,10/16/19 06:00:00 AM,3019.1,12919.6,19.04,14780.3
6512,10/16/19 06:15:00 AM,3019.0,12925.9,19.05,14784.1
6513,10/16/19 06:30:00 AM,3019.1,12937.9,19.04,14801.2
6514,10/16/19 06:45:00 AM,3019.1,12947.7,19.04,14812.3
6515,10/16/19 07:00:00 AM,3019.2,12951.9,19.03,14820.5
6516,10/16/19 07:15:00 AM,3019.2,12963.3,19.01,14840.4
6517,10/16/19 07:30:00 AM,3019.2,12963.3,19.01,14840.3
6518,10/16/19 07:45:00 AM,3019.3,12971.5,19.00,14853.1
6519,10/16/19 08:00:00 AM,3019.2,12983.0,19.01,14862.8
6520,10/16/19 08:15:00 AM,3019.4,12985.5,18.99,14872.5
6521,10/16/19 08:30:00 AM,3019.6,12983.0,18.95,14883.3
6522,10/16/19 08:45:00 AM,3019.7,12980.2,18.92,14890.4
6523,10/16/19 09:00:00 AM,3019.9,12973.5,18.89,14892.9
6524,10/16/19 09:15:00 AM,3019.9,12980.7,18.89,14901.2
6525,10/16/19 09:30:00 AM,3020.0,12981.2,18.87,14908.6
6526,10/16/19 09:45:00 AM,3020.2,12984.0,18.83,14925.6
6527,10/16/19 10:00:00 AM,3020.3,12982.3,18.82,14927.0
6528,10/16/19 10:15:00 AM,3020.3,12975.0,18.82,14918.6
6529,10/16/19 10:30:00 AM,3020.9,12961.3,18.71,14940.8
6530,10/16/19 10:45:00 AM,3021.0,12953.9,18.68,14942.7
6531,10/16/19 11:00:00 AM,3021.3,12945.8,18.63,14950.6
6532,10/16/19 11:15:00 AM,3021.3,12942.7,18.62,14950.5
6533,10/16/19 11:30:00 AM,3021.7,12939.4,18.55,14970.9
6534,10/16/19 11:45:00 AM,3021.6,12932.0,18.57,14955.4
6535,10/16/19 12:00:00 PM,3021.7,12923.1,18.55,14952.0
6536,10/16/19 12:15:00 PM,3021.8,12914.4,18.53,14948.8
6537,10/16/19 12:30:00 PM,3022.0,12898.2,18.49,14943.9
6538,10/16/19 12:45:00 PM,3022.3,12883.5,18.43,14947.7
6539,10/16/19 01:00:00 PM,3022.4,12877.9,18.42,14944.7
6540,10/16/19 01:15:00 PM,3022.2,12872.6,18.46,14924.5
6541,10/16/19 01:30:00 PM,3022.0,12847.8,18.50,14881.9
6542,10/16/19 01:45:00 PM,3022.0,12870.8,18.49,14912.0
6543,10/16/19 02:00:00 PM,3022.3,12839.7,18.45,14889.7
6544,10/16/19 02:15:00 PM,3022.4,12826.6,18.42,14884.9
6545,10/16/19 02:30:00 PM,3022.6,12806.0,18.38,14874.8
6546,10/16/19 02:45:00 PM,3022.3,12797.9,18.43,14848.0
6547,10/16/19 03:00:00 PM,3021.9,12780.2,18.51,14799.9
6548,10/16/19 03:15:00 PM,3021.7,12780.8,18.55,14786.8
6549,10/16/19 03:30:00 PM,3021.3,12763.4,18.62,14742.6
6550,10/16/19 03:45:00 PM,3021.2,12764.2,18.64,14736.6
6551,10/16/19 04:00:00 PM,3021.0,12757.7,18.68,14715.4
6552,10/16/19 04:15:00 PM,3021.0,12746.1,18.68,14702.0
6553,10/16/19 04:30:00 PM,3020.9,12732.1,18.71,14675.6
6554,10/16/19 04:45:00 PM,3020.7,12727.2,18.74,14659.7
6555,10/16/19 05:00:00 PM,3020.7,12725.9,18.74,14658.1
6556,10/16/19 05:15:00 PM,3020.8,12711.4,18.72,14648.2
6557,10/16/19 05:30:00 PM,3020.8,12709.4,18.72,14645.8
6558,10/16/19 05:45:00 PM,3020.6,12711.9,18.76,14635.1
6559,10/16/19 06:00:00 PM,3020.5,12714.9,18.78,14631.7
6560,10/16/19 06:15:00 PM,3020.6,12710.6,18.76,14633.5
6561,10/16/19 06:30:00 PM,3020.6,12715.4,18.75,14642.4
6562,10/16/19 06:45:00 PM,3021.0,12704.4,18.68,14653.4
6563,10/16/19 07:00:00 PM,3021.5,12698.4,18.59,14677.1
6564,10/16/19 07:15:00 PM,3021.9,12691.6,18.51,14696.5
6565,10/16/19 07:30:00 PM,3022.1,12684.6,18.47,14702.0
6566,10/16/19 07:45:00 PM,3022.4,12681.1,18.42,14715.1
6567,10/16/19 08:00:00 PM,3022.8,12673.7,18.34,14733.9
6568,10/16/19 08:15:00 PM,3023.0,12669.7,18.31,14739.5
6569,10/16/19 08:30:00 PM,3023.2,12645.8,18.26,14728.9
6570,10/16/19 08:45:00 PM,3023.5,12631.9,18.22,14726.4
6571,10/16/19 09:00:00 PM,3023.9,12614.5,18.13,14737.0
6572,10/16/19 09:15:00 PM,3024.2,12606.9,18.09,14741.9
6573,10/16/19 09:30:00 PM,3024.6,12589.4,18.01,14749.0
6574,10/16/19 09:45:00 PM,3025.3,12570.2,17.88,14771.5
6575,10/16/19 10:00:00 PM,3025.7,12555.2,17.80,14781.6
6576,10/16/19 10:15:00 PM,3026.0,12530.3,17.75,14769.6
6577,10/16/19 10:30:00 PM,3026.3,12521.4,17.68,14783.5
6578,10/16/19 10:45:00 PM,3026.7,12506.9,17.62,14787.2
6579,10/16/19 11:00:00 PM,3027.3,12471.7,17.51,14783.9
6580,10/16/19 11:15:00 PM,3028.0,12442.8,17.38,14795.0
6581,10/16/19 11:30:00 PM,3028.7,12414.1,17.23,14813.5
6582,10/16/19 11:45:00 PM,3029.7,12379.4,17.05,14835.4
6583,10/17/19 12:00:00 AM,3030.6,12345.8,16.88,14855.2
6584,10/17/19 12:15:00 AM,3031.4,12308.1,16.73,14863.0
6585,10/17/19 12:30:00 AM,3032.1,12278.3,16.60,14873.2
6586,10/17/19 12:45:00 AM,3032.8,12240.4,16.48,14870.0
6587,10/17/19 01:00:00 AM,3033.5,12207.1,16.35,14876.0
6588,10/17/19 01:15:00 AM,3034.5,12159.6,16.17,14882.5
6589,10/17/19 01:30:00 AM,3035.1,12117.8,16.05,14874.4
6590,10/17/19 01:45:00 AM,3035.8,12077.6,15.92,14871.8
6591,10/17/19 02:00:00 AM,3035.9,12053.7,15.90,14849.5
6592,10/17/19 02:15:00 AM,3036.4,12018.5,15.81,14838.5
6593,10/17/19 02:30:00 AM,3037.0,11977.8,15.69,14831.4
6594,10/17/19 02:45:00 AM,3037.6,11943.7,15.59,14825.2
6595,10/17/19 03:00:00 AM,3038.3,11893.4,15.46,14809.7
