"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2019/08/05","10:12","0.088","-","0.287"
"2019/08/05","10:18","0.096","-","0.3"
"2019/08/05","10:24","0.104","-","0.304"
"2019/08/05","10:30","0.112","-","0.308"
"2019/08/05","10:36","0.12","-","0.314"
"2019/08/05","10:42","0.128","-","0.323"
"2019/08/05","10:48","0.136","-","0.332"
"2019/08/05","10:54","0.143","-","0.34"
"2019/08/05","11:00","0.151","-","0.348"
"2019/08/05","11:06","0.158","-","0.352"
"2019/08/05","11:12","0.165","-","0.357"
"2019/08/05","11:18","0.172","-","0.364"
"2019/08/05","11:24","0.179","-","0.372"
"2019/08/05","11:30","0.185","-","0.381"
"2019/08/05","11:36","0.192","-","0.388"
"2019/08/05","11:42","0.198","-","0.397"
"2019/08/05","11:48","0.204","-","0.407"
"2019/08/05","11:54","0.209","-","0.411"
"2019/08/05","12:00","0.214","-","0.416"
"2019/08/05","12:06","0.219","-","0.423"
"2019/08/05","12:12","0.224","-","0.426"
"2019/08/05","12:18","0.228","-","0.427"
"2019/08/05","12:24","0.232","-","0.43"
"2019/08/05","12:30","0.235","-","0.432"
"2019/08/05","12:36","0.238","-","0.436"
"2019/08/05","12:42","0.241","-","0.44"
"2019/08/05","12:48","0.243","-","0.443"
"2019/08/05","12:54","0.245","-","0.442"
"2019/08/05","13:00","0.247","-","0.444"
"2019/08/05","13:06","0.248","-","0.444"
"2019/08/05","13:12","0.248","-","0.444"
"2019/08/05","13:18","0.248","-","0.443"
"2019/08/05","13:24","0.247","-","0.444"
"2019/08/05","13:30","0.246","-","0.445"
"2019/08/05","13:36","0.245","-","0.444"
"2019/08/05","13:42","0.243","-","0.442"
"2019/08/05","13:48","0.24","-","0.436"
"2019/08/05","13:54","0.238","-","0.432"
"2019/08/05","14:00","0.234","-","0.428"
"2019/08/05","14:06","0.23","-","0.421"
"2019/08/05","14:12","0.226","-","0.413"
"2019/08/05","14:18","0.221","-","0.407"
"2019/08/05","14:24","0.216","-","0.4"
"2019/08/05","14:30","0.211","-","0.393"
"2019/08/05","14:36","0.205","-","0.386"
"2019/08/05","14:42","0.199","-","0.38"
"2019/08/05","14:48","0.193","-","0.373"
"2019/08/05","14:54","0.186","-","0.365"
"2019/08/05","15:00","0.179","-","0.357"
"2019/08/05","15:06","0.171","-","0.348"
"2019/08/05","15:12","0.164","-","0.343"
"2019/08/05","15:18","0.156","-","0.336"
"2019/08/05","15:24","0.148","-","0.328"
"2019/08/05","15:30","0.14","-","0.321"
"2019/08/05","15:36","0.132","-","0.313"
"2019/08/05","15:42","0.123","-","0.305"
"2019/08/05","15:48","0.115","-","0.297"
"2019/08/05","15:54","0.106","-","0.286"
"2019/08/05","16:00","0.097","-","0.278"
"2019/08/05","16:06","0.089","-","0.271"
"2019/08/05","16:12","0.08","-","0.263"
"2019/08/05","16:18","0.071","-","0.256"
"2019/08/05","16:24","0.062","-","0.248"
"2019/08/05","16:30","0.053","-","0.24"
"2019/08/05","16:36","0.044","-","0.234"
"2019/08/05","16:42","0.034","-","0.226"
"2019/08/05","16:48","0.025","-","0.219"
"2019/08/05","16:54","0.016","-","0.211"
"2019/08/05","17:00","0.007","-","0.203"
"2019/08/05","17:06","-0.002","-","0.191"
"2019/08/05","17:12","-0.011","-","0.182"
"2019/08/05","17:18","-0.02","-","0.171"
"2019/08/05","17:24","-0.028","-","0.163"
"2019/08/05","17:30","-0.037","-","0.156"
"2019/08/05","17:36","-0.046","-","0.145"
"2019/08/05","17:42","-0.054","-","0.136"
"2019/08/05","17:48","-0.063","-","0.128"
"2019/08/05","17:54","-0.071","-","0.119"
"2019/08/05","18:00","-0.079","-","0.109"
"2019/08/05","18:06","-0.086","-","0.103"
"2019/08/05","18:12","-0.094","-","0.095"
"2019/08/05","18:18","-0.101","-","0.088"
"2019/08/05","18:24","-0.108","-","0.081"
"2019/08/05","18:30","-0.115","-","0.072"
"2019/08/05","18:36","-0.121","-","0.065"
"2019/08/05","18:42","-0.126","-","0.059"
"2019/08/05","18:48","-0.132","-","0.052"
"2019/08/05","18:54","-0.137","-","0.047"
"2019/08/05","19:00","-0.141","-","0.043"
"2019/08/05","19:06","-0.145","-","0.038"
"2019/08/05","19:12","-0.149","-","0.033"
"2019/08/05","19:18","-0.152","-","0.028"
"2019/08/05","19:24","-0.154","-","0.022"
"2019/08/05","19:30","-0.156","-","0.018"
"2019/08/05","19:36","-0.157","-","0.016"
"2019/08/05","19:42","-0.158","-","0.014"
"2019/08/05","19:48","-0.158","-","0.014"
"2019/08/05","19:54","-0.157","-","0.013"
"2019/08/05","20:00","-0.156","-","0.013"
"2019/08/05","20:06","-0.155","-","0.017"
"2019/08/05","20:12","-0.153","-","0.02"
"2019/08/05","20:18","-0.15","-","0.022"
"2019/08/05","20:24","-0.147","-","0.031"
"2019/08/05","20:30","-0.143","-","0.037"
"2019/08/05","20:36","-0.139","-","0.04"
"2019/08/05","20:42","-0.134","-","0.044"
"2019/08/05","20:48","-0.129","-","0.051"
"2019/08/05","20:54","-0.123","-","0.055"
"2019/08/05","21:00","-0.117","-","0.062"
"2019/08/05","21:06","-0.111","-","0.076"
"2019/08/05","21:12","-0.104","-","0.084"
"2019/08/05","21:18","-0.097","-","0.091"
"2019/08/05","21:24","-0.09","-","0.099"
"2019/08/05","21:30","-0.082","-","0.104"
"2019/08/05","21:36","-0.074","-","0.114"
"2019/08/05","21:42","-0.066","-","0.126"
"2019/08/05","21:48","-0.058","-","0.135"
"2019/08/05","21:54","-0.05","-","0.145"
"2019/08/05","22:00","-0.041","-","0.157"
"2019/08/05","22:06","-0.033","-","0.162"
"2019/08/05","22:12","-0.024","-","0.169"
"2019/08/05","22:18","-0.015","-","0.179"
"2019/08/05","22:24","-0.006","-","0.193"
"2019/08/05","22:30","0.003","-","0.204"
"2019/08/05","22:36","0.011","-","0.211"
"2019/08/05","22:42","0.02","-","0.217"
"2019/08/05","22:48","0.029","-","0.225"
"2019/08/05","22:54","0.038","-","0.234"
"2019/08/05","23:00","0.047","-","0.246"
"2019/08/05","23:06","0.056","-","0.255"
"2019/08/05","23:12","0.065","-","0.264"
"2019/08/05","23:18","0.073","-","0.269"
"2019/08/05","23:24","0.082","-","0.275"
"2019/08/05","23:30","0.09","-","0.282"
"2019/08/05","23:36","0.099","-","0.287"
"2019/08/05","23:42","0.107","-","0.301"
"2019/08/05","23:48","0.115","-","0.312"
"2019/08/05","23:54","0.123","-","0.32"
"2019/08/06","00:00","0.131","-","0.33"
"2019/08/06","00:06","0.139","-","0.335"
"2019/08/06","00:12","0.146","-","0.343"
"2019/08/06","00:18","0.154","-","0.35"
"2019/08/06","00:24","0.161","-","0.354"
"2019/08/06","00:30","0.168","-","0.358"
"2019/08/06","00:36","0.174","-","0.364"
"2019/08/06","00:42","0.18","-","0.367"
"2019/08/06","00:48","0.186","-","0.374"
"2019/08/06","00:54","0.192","-","0.383"
"2019/08/06","01:00","0.197","-","0.39"
"2019/08/06","01:06","0.202","-","0.398"
"2019/08/06","01:12","0.207","-","0.404"
"2019/08/06","01:18","0.211","-","0.406"
"2019/08/06","01:24","0.215","-","0.411"
"2019/08/06","01:30","0.218","-","0.414"
"2019/08/06","01:36","0.221","-","0.418"
"2019/08/06","01:42","0.223","-","0.42"
"2019/08/06","01:48","0.226","-","0.422"
"2019/08/06","01:54","0.227","-","0.426"
"2019/08/06","02:00","0.228","-","0.431"
"2019/08/06","02:06","0.229","-","0.43"
"2019/08/06","02:12","0.229","-","0.427"
"2019/08/06","02:18","0.229","-","0.425"
"2019/08/06","02:24","0.228","-","0.424"
"2019/08/06","02:30","0.227","-","0.425"
"2019/08/06","02:36","0.226","-","0.425"
"2019/08/06","02:42","0.224","-","0.423"
"2019/08/06","02:48","0.222","-","0.422"
"2019/08/06","02:54","0.219","-","0.42"
"2019/08/06","03:00","0.216","-","0.414"
"2019/08/06","03:06","0.212","-","0.409"
"2019/08/06","03:12","0.209","-","0.403"
"2019/08/06","03:18","0.205","-","0.401"
"2019/08/06","03:24","0.2","-","0.397"
"2019/08/06","03:30","0.196","-","0.391"
"2019/08/06","03:36","0.191","-","0.385"
"2019/08/06","03:42","0.186","-","0.38"
"2019/08/06","03:48","0.181","-","0.376"
"2019/08/06","03:54","0.175","-","0.37"
"2019/08/06","04:00","0.17","-","0.362"
"2019/08/06","04:06","0.164","-","0.356"
"2019/08/06","04:12","0.158","-","0.348"
"2019/08/06","04:18","0.152","-","0.342"
"2019/08/06","04:24","0.146","-","0.335"
"2019/08/06","04:30","0.139","-","0.33"
"2019/08/06","04:36","0.133","-","0.327"
"2019/08/06","04:42","0.126","-","0.322"
"2019/08/06","04:48","0.12","-","0.317"
"2019/08/06","04:54","0.113","-","0.31"
"2019/08/06","05:00","0.106","-","0.302"
"2019/08/06","05:06","0.099","-","0.297"
"2019/08/06","05:12","0.092","-","0.29"
"2019/08/06","05:18","0.085","-","0.281"
"2019/08/06","05:24","0.078","-","0.274"
"2019/08/06","05:30","0.071","-","0.268"
"2019/08/06","05:36","0.064","-","0.262"
"2019/08/06","05:42","0.057","-","0.254"
"2019/08/06","05:48","0.05","-","0.246"
"2019/08/06","05:54","0.043","-","0.239"
"2019/08/06","06:00","0.036","-","0.232"
"2019/08/06","06:06","0.029","-","0.225"
"2019/08/06","06:12","0.022","-","0.218"
"2019/08/06","06:18","0.015","-","0.214"
"2019/08/06","06:24","0.009","-","0.207"
"2019/08/06","06:30","0.002","-","0.199"
"2019/08/06","06:36","-0.004","-","0.19"
"2019/08/06","06:42","-0.01","-","0.183"
"2019/08/06","06:48","-0.016","-","0.176"
"2019/08/06","06:54","-0.021","-","0.169"
"2019/08/06","07:00","-0.027","-","0.162"
"2019/08/06","07:06","-0.032","-","0.153"
"2019/08/06","07:12","-0.037","-","0.147"
"2019/08/06","07:18","-0.041","-","0.14"
"2019/08/06","07:24","-0.045","-","0.134"
"2019/08/06","07:30","-0.048","-","0.131"
"2019/08/06","07:36","-0.052","-","0.129"
"2019/08/06","07:42","-0.054","-","0.125"
"2019/08/06","07:48","-0.057","-","0.122"
"2019/08/06","07:54","-0.058","-","0.118"
"2019/08/06","08:00","-0.06","-","0.117"
"2019/08/06","08:06","-0.06","-","0.114"
"2019/08/06","08:12","-0.061","-","0.107"
"2019/08/06","08:18","-0.061","-","0.102"
"2019/08/06","08:24","-0.06","-","0.103"
"2019/08/06","08:30","-0.059","-","0.105"
"2019/08/06","08:36","-0.057","-","0.11"
"2019/08/06","08:42","-0.055","-","0.108"
"2019/08/06","08:48","-0.053","-","0.111"
"2019/08/06","08:54","-0.05","-","0.117"
"2019/08/06","09:00","-0.046","-","0.116"
"2019/08/06","09:06","-0.042","-","0.125"
"2019/08/06","09:12","-0.038","-","0.132"
"2019/08/06","09:18","-0.034","-","0.131"
"2019/08/06","09:24","-0.029","-","0.144"
"2019/08/06","09:30","-0.024","-","0.145"
"2019/08/06","09:36","-0.018","-","0.15"
"2019/08/06","09:42","-0.012","-","0.161"
"2019/08/06","09:48","-0.007","-","0.17"
"2019/08/06","09:54","0","-","0.182"
"2019/08/06","10:00","0.006","-","0.187"
"2019/08/06","10:06","0.012","-","0.189"
"2019/08/06","10:12","0.019","-","0.201"
"2019/08/06","10:18","0.026","-","0.204"
"2019/08/06","10:24","0.032","-","0.211"
"2019/08/06","10:30","0.039","-","0.224"
"2019/08/06","10:36","0.046","-","0.23"
"2019/08/06","10:42","0.053","-","0.239"
"2019/08/06","10:48","0.06","-","0.247"
"2019/08/06","10:54","0.067","-","0.253"
"2019/08/06","11:00","0.073","-","0.262"
"2019/08/06","11:06","0.08","-","0.268"
"2019/08/06","11:12","0.087","-","0.273"
"2019/08/06","11:18","0.094","-","0.283"
"2019/08/06","11:24","0.1","-","0.286"
"2019/08/06","11:30","0.107","-","0.296"
"2019/08/06","11:36","0.113","-","0.304"
"2019/08/06","11:42","0.12","-","0.311"
"2019/08/06","11:48","0.126","-","0.317"
"2019/08/06","11:54","0.132","-","0.321"
"2019/08/06","12:00","0.138","-","0.327"
"2019/08/06","12:06","0.144","-","0.334"
"2019/08/06","12:12","0.15","-","0.341"
"2019/08/06","12:18","0.155","-","0.346"
"2019/08/06","12:24","0.161","-","0.349"
"2019/08/06","12:30","0.166","-","0.356"
"2019/08/06","12:36","0.171","-","0.361"
"2019/08/06","12:42","0.176","-","0.368"
"2019/08/06","12:48","0.18","-","0.372"
"2019/08/06","12:54","0.185","-","0.375"
"2019/08/06","13:00","0.189","-","0.38"
"2019/08/06","13:06","0.192","-","0.383"
"2019/08/06","13:12","0.196","-","0.386"
"2019/08/06","13:18","0.199","-","0.391"
"2019/08/06","13:24","0.202","-","0.392"
"2019/08/06","13:30","0.204","-","0.4"
"2019/08/06","13:36","0.206","-","0.401"
"2019/08/06","13:42","0.208","-","0.403"
"2019/08/06","13:48","0.209","-","0.405"
"2019/08/06","13:54","0.21","-","0.41"
"2019/08/06","14:00","0.211","-","0.414"
"2019/08/06","14:06","0.211","-","0.417"
"2019/08/06","14:12","0.21","-","0.416"
"2019/08/06","14:18","0.209","-","0.417"
"2019/08/06","14:24","0.208","-","0.414"
"2019/08/06","14:30","0.206","-","0.415"
"2019/08/06","14:36","0.204","-","0.414"
"2019/08/06","14:42","0.202","-","0.412"
"2019/08/06","14:48","0.199","-","0.407"
"2019/08/06","14:54","0.195","-","0.404"
"2019/08/06","15:00","0.191","-","0.398"
"2019/08/06","15:06","0.187","-","0.393"
"2019/08/06","15:12","0.183","-","0.39"
"2019/08/06","15:18","0.178","-","0.389"
"2019/08/06","15:24","0.172","-","0.389"
"2019/08/06","15:30","0.167","-","0.383"
"2019/08/06","15:36","0.161","-","0.378"
"2019/08/06","15:42","0.155","-","0.372"
"2019/08/06","15:48","0.149","-","0.365"
"2019/08/06","15:54","0.142","-","0.359"
"2019/08/06","16:00","0.135","-","0.353"
"2019/08/06","16:06","0.128","-","0.344"
"2019/08/06","16:12","0.121","-","0.34"
"2019/08/06","16:18","0.113","-","0.332"
"2019/08/06","16:24","0.106","-","0.324"
"2019/08/06","16:30","0.098","-","0.318"
"2019/08/06","16:36","0.09","-","0.311"
"2019/08/06","16:42","0.082","-","0.307"
"2019/08/06","16:48","0.074","-","0.3"
"2019/08/06","16:54","0.066","-","0.291"
"2019/08/06","17:00","0.058","-","0.286"
"2019/08/06","17:06","0.05","-","0.279"
"2019/08/06","17:12","0.042","-","0.272"
"2019/08/06","17:18","0.033","-","0.268"
"2019/08/06","17:24","0.025","-","0.26"
"2019/08/06","17:30","0.017","-","0.254"
"2019/08/06","17:36","0.008","-","0.246"
"2019/08/06","17:42","0","-","0.237"
"2019/08/06","17:48","-0.008","-","0.229"
"2019/08/06","17:54","-0.017","-","0.222"
"2019/08/06","18:00","-0.025","-","0.212"
"2019/08/06","18:06","-0.033","-","0.206"
"2019/08/06","18:12","-0.042","-","0.2"
"2019/08/06","18:18","-0.05","-","0.191"
"2019/08/06","18:24","-0.058","-","0.182"
"2019/08/06","18:30","-0.066","-","0.175"
"2019/08/06","18:36","-0.074","-","0.167"
"2019/08/06","18:42","-0.081","-","0.16"
"2019/08/06","18:48","-0.089","-","0.154"
"2019/08/06","18:54","-0.096","-","0.148"
"2019/08/06","19:00","-0.103","-","0.143"
"2019/08/06","19:06","-0.11","-","0.137"
"2019/08/06","19:12","-0.116","-","0.13"
"2019/08/06","19:18","-0.123","-","0.126"
"2019/08/06","19:24","-0.129","-","0.119"
"2019/08/06","19:30","-0.134","-","0.112"
"2019/08/06","19:36","-0.139","-","0.107"
"2019/08/06","19:42","-0.144","-","0.1"
"2019/08/06","19:48","-0.148","-","0.094"
"2019/08/06","19:54","-0.152","-","0.09"
"2019/08/06","20:00","-0.155","-","0.086"
"2019/08/06","20:06","-0.158","-","0.083"
"2019/08/06","20:12","-0.161","-","0.082"
"2019/08/06","20:18","-0.163","-","0.083"
"2019/08/06","20:24","-0.164","-","0.082"
"2019/08/06","20:30","-0.165","-","0.085"
"2019/08/06","20:36","-0.165","-","0.086"
"2019/08/06","20:42","-0.164","-","0.089"
"2019/08/06","20:48","-0.163","-","0.093"
"2019/08/06","20:54","-0.162","-","0.096"
"2019/08/06","21:00","-0.16","-","0.098"
"2019/08/06","21:06","-0.157","-","0.104"
"2019/08/06","21:12","-0.154","-","0.108"
"2019/08/06","21:18","-0.151","-","0.111"
"2019/08/06","21:24","-0.147","-","0.117"
"2019/08/06","21:30","-0.142","-","0.123"
"2019/08/06","21:36","-0.137","-","0.131"
"2019/08/06","21:42","-0.131","-","0.14"
"2019/08/06","21:48","-0.126","-","0.149"
"2019/08/06","21:54","-0.119","-","0.159"
"2019/08/06","22:00","-0.113","-","0.172"
"2019/08/06","22:06","-0.106","-","0.183"
"2019/08/06","22:12","-0.099","-","0.193"
"2019/08/06","22:18","-0.091","-","0.203"
"2019/08/06","22:24","-0.083","-","0.211"
"2019/08/06","22:30","-0.075","-","0.218"
"2019/08/06","22:36","-0.067","-","0.227"
"2019/08/06","22:42","-0.059","-","0.236"
"2019/08/06","22:48","-0.05","-","0.249"
"2019/08/06","22:54","-0.042","-","0.259"
"2019/08/06","23:00","-0.033","-","0.269"
"2019/08/06","23:06","-0.024","-","0.28"
"2019/08/06","23:12","-0.015","-","0.289"
"2019/08/06","23:18","-0.006","-","0.298"
"2019/08/06","23:24","0.003","-","0.311"
"2019/08/06","23:30","0.012","-","0.324"
"2019/08/06","23:36","0.021","-","0.337"
"2019/08/06","23:42","0.03","-","0.347"
"2019/08/06","23:48","0.039","-","0.356"
"2019/08/06","23:54","0.049","-","0.366"
"2019/08/07","00:00","0.058","-","0.377"
"2019/08/07","00:06","0.067","-","0.388"
"2019/08/07","00:12","0.076","-","0.4"
"2019/08/07","00:18","0.085","-","0.409"
"2019/08/07","00:24","0.093","-","0.417"
"2019/08/07","00:30","0.102","-","0.423"
"2019/08/07","00:36","0.111","-","0.427"
"2019/08/07","00:42","0.119","-","0.435"
"2019/08/07","00:48","0.128","-","0.447"
"2019/08/07","00:54","0.136","-","0.457"
"2019/08/07","01:00","0.144","-","0.467"
"2019/08/07","01:06","0.152","-","0.474"
"2019/08/07","01:12","0.16","-","0.479"
"2019/08/07","01:18","0.168","-","0.487"
"2019/08/07","01:24","0.175","-","0.49"
"2019/08/07","01:30","0.182","-","0.492"
"2019/08/07","01:36","0.189","-","0.495"
"2019/08/07","01:42","0.196","-","0.499"
"2019/08/07","01:48","0.202","-","0.506"
"2019/08/07","01:54","0.208","-","0.513"
"2019/08/07","02:00","0.213","-","0.524"
"2019/08/07","02:06","0.218","-","0.536"
"2019/08/07","02:12","0.223","-","0.535"
"2019/08/07","02:18","0.228","-","0.535"
"2019/08/07","02:24","0.232","-","0.531"
"2019/08/07","02:30","0.235","-","0.54"
"2019/08/07","02:36","0.239","-","0.541"
"2019/08/07","02:42","0.241","-","0.542"
"2019/08/07","02:48","0.244","-","0.548"
"2019/08/07","02:54","0.246","-","0.559"
"2019/08/07","03:00","0.247","-","0.568"
"2019/08/07","03:06","0.248","-","0.579"
"2019/08/07","03:12","0.249","-","0.577"
"2019/08/07","03:18","0.249","-","0.581"
"2019/08/07","03:24","0.248","-","0.575"
"2019/08/07","03:30","0.248","-","0.574"
"2019/08/07","03:36","0.247","-","0.57"
"2019/08/07","03:42","0.245","-","0.565"
"2019/08/07","03:48","0.243","-","0.567"
"2019/08/07","03:54","0.241","-","0.571"
"2019/08/07","04:00","0.239","-","0.573"
"2019/08/07","04:06","0.236","-","0.576"
"2019/08/07","04:12","0.232","-","0.574"
"2019/08/07","04:18","0.229","-","0.575"
"2019/08/07","04:24","0.225","-","0.57"
"2019/08/07","04:30","0.221","-","0.567"
"2019/08/07","04:36","0.217","-","0.565"
"2019/08/07","04:42","0.212","-","0.563"
"2019/08/07","04:48","0.208","-","0.561"
"2019/08/07","04:54","0.203","-","0.556"
"2019/08/07","05:00","0.198","-","0.546"
"2019/08/07","05:06","0.193","-","0.542"
"2019/08/07","05:12","0.187","-","0.536"
"2019/08/07","05:18","0.181","-","0.528"
"2019/08/07","05:24","0.176","-","0.52"
"2019/08/07","05:30","0.17","-","0.513"
"2019/08/07","05:36","0.164","-","0.506"
"2019/08/07","05:42","0.158","-","0.499"
"2019/08/07","05:48","0.151","-","0.494"
"2019/08/07","05:54","0.145","-","0.487"
"2019/08/07","06:00","0.138","-","0.482"
"2019/08/07","06:06","0.132","-","0.477"
"2019/08/07","06:12","0.125","-","0.469"
"2019/08/07","06:18","0.118","-","0.459"
"2019/08/07","06:24","0.111","-","0.451"
"2019/08/07","06:30","0.104","-","0.444"
"2019/08/07","06:36","0.097","-","0.434"
"2019/08/07","06:42","0.09","-","0.427"
"2019/08/07","06:48","0.083","-","0.42"
"2019/08/07","06:54","0.076","-","0.412"
"2019/08/07","07:00","0.069","-","0.407"
"2019/08/07","07:06","0.062","-","0.402"
"2019/08/07","07:12","0.055","-","0.394"
"2019/08/07","07:18","0.048","-","0.388"
"2019/08/07","07:24","0.042","-","0.383"
"2019/08/07","07:30","0.035","-","0.38"
"2019/08/07","07:36","0.029","-","0.377"
"2019/08/07","07:42","0.022","-","0.373"
"2019/08/07","07:48","0.016","-","0.37"
"2019/08/07","07:54","0.01","-","0.367"
"2019/08/07","08:00","0.005","-","0.36"
"2019/08/07","08:06","0","-","0.354"
"2019/08/07","08:12","-0.005","-","0.349"
"2019/08/07","08:18","-0.01","-","0.347"
"2019/08/07","08:24","-0.014","-","0.344"
"2019/08/07","08:30","-0.018","-","0.341"
"2019/08/07","08:36","-0.022","-","0.337"
"2019/08/07","08:42","-0.025","-","0.333"
"2019/08/07","08:48","-0.028","-","0.331"
"2019/08/07","08:54","-0.03","-","0.331"
"2019/08/07","09:00","-0.032","-","0.33"
"2019/08/07","09:06","-0.033","-","0.328"
"2019/08/07","09:12","-0.034","-","0.329"
"2019/08/07","09:18","-0.034","-","0.328"
"2019/08/07","09:24","-0.034","-","0.327"
"2019/08/07","09:30","-0.034","-","0.328"
"2019/08/07","09:36","-0.033","-","0.33"
"2019/08/07","09:42","-0.031","-","0.333"
"2019/08/07","09:48","-0.03","-","0.335"
"2019/08/07","09:54","-0.028","-","0.336"
"2019/08/07","10:00","-0.025","-","0.337"
"2019/08/07","10:06","-0.022","-","0.339"
"2019/08/07","10:12","-0.019","-","0.343"
"2019/08/07","10:18","-0.016","-","0.345"
"2019/08/07","10:24","-0.012","-","0.346"
"2019/08/07","10:30","-0.008","-","0.348"
"2019/08/07","10:36","-0.004","-","0.352"
"2019/08/07","10:42","0.001","-","0.356"
"2019/08/07","10:48","0.005","-","0.362"
"2019/08/07","10:54","0.01","-","0.367"
"2019/08/07","11:00","0.015","-","0.374"
"2019/08/07","11:06","0.02","-","0.381"
"2019/08/07","11:12","0.025","-","0.389"
"2019/08/07","11:18","0.03","-","0.397"
"2019/08/07","11:24","0.036","-","0.405"
"2019/08/07","11:30","0.041","-","0.409"
"2019/08/07","11:36","0.046","-","0.411"
"2019/08/07","11:42","0.052","-","0.416"
"2019/08/07","11:48","0.057","-","0.422"
"2019/08/07","11:54","0.063","-","0.429"
"2019/08/07","12:00","0.068","-","0.436"
"2019/08/07","12:06","0.073","-","0.438"
"2019/08/07","12:12","0.079","-","0.448"
"2019/08/07","12:18","0.084","-","0.454"
"2019/08/07","12:24","0.089","-","0.46"
"2019/08/07","12:30","0.094","-","0.467"
"2019/08/07","12:36","0.1","-","0.471"
"2019/08/07","12:42","0.105","-","0.478"
"2019/08/07","12:48","0.11","-","0.476"
"2019/08/07","12:54","0.115","-","0.479"
"2019/08/07","13:00","0.119","-","0.49"
"2019/08/07","13:06","0.124","-","0.494"
"2019/08/07","13:12","0.129","-","0.496"
"2019/08/07","13:18","0.133","-","0.501"
"2019/08/07","13:24","0.137","-","0.505"
"2019/08/07","13:30","0.142","-","0.501"
"2019/08/07","13:36","0.146","-","0.511"
"2019/08/07","13:42","0.149","-","0.516"
"2019/08/07","13:48","0.153","-","0.512"
"2019/08/07","13:54","0.156","-","0.518"
"2019/08/07","14:00","0.159","-","0.515"
"2019/08/07","14:06","0.162","-","0.516"
"2019/08/07","14:12","0.165","-","0.52"
"2019/08/07","14:18","0.167","-","0.521"
"2019/08/07","14:24","0.169","-","0.525"
"2019/08/07","14:30","0.171","-","0.525"
"2019/08/07","14:36","0.172","-","0.526"
"2019/08/07","14:42","0.173","-","0.523"
"2019/08/07","14:48","0.174","-","0.522"
"2019/08/07","14:54","0.174","-","0.523"
"2019/08/07","15:00","0.174","-","0.519"
"2019/08/07","15:06","0.173","-","0.516"
"2019/08/07","15:12","0.173","-","0.515"
"2019/08/07","15:18","0.171","-","0.51"
"2019/08/07","15:24","0.17","-","0.508"
"2019/08/07","15:30","0.168","-","0.505"
"2019/08/07","15:36","0.165","-","0.505"
"2019/08/07","15:42","0.162","-","0.504"
"2019/08/07","15:48","0.159","-","0.503"
"2019/08/07","15:54","0.156","-","0.498"
"2019/08/07","16:00","0.152","-","0.491"
"2019/08/07","16:06","0.148","-","0.487"
"2019/08/07","16:12","0.143","-","0.483"
"2019/08/07","16:18","0.138","-","0.478"
"2019/08/07","16:24","0.133","-","0.475"
"2019/08/07","16:30","0.128","-","0.468"
"2019/08/07","16:36","0.122","-","0.466"
"2019/08/07","16:42","0.117","-","0.46"
"2019/08/07","16:48","0.111","-","0.45"
"2019/08/07","16:54","0.104","-","0.443"
"2019/08/07","17:00","0.098","-","0.439"
"2019/08/07","17:06","0.092","-","0.434"
"2019/08/07","17:12","0.085","-","0.429"
"2019/08/07","17:18","0.078","-","0.421"
"2019/08/07","17:24","0.071","-","0.411"
"2019/08/07","17:30","0.064","-","0.404"
"2019/08/07","17:36","0.057","-","0.399"
"2019/08/07","17:42","0.05","-","0.394"
"2019/08/07","17:48","0.043","-","0.389"
"2019/08/07","17:54","0.035","-","0.384"
"2019/08/07","18:00","0.028","-","0.375"
"2019/08/07","18:06","0.02","-","0.365"
"2019/08/07","18:12","0.013","-","0.358"
"2019/08/07","18:18","0.005","-","0.352"
"2019/08/07","18:24","-0.002","-","0.349"
"2019/08/07","18:30","-0.01","-","0.34"
"2019/08/07","18:36","-0.017","-","0.331"
"2019/08/07","18:42","-0.025","-","0.325"
"2019/08/07","18:48","-0.033","-","0.31"
"2019/08/07","18:54","-0.04","-","0.305"
"2019/08/07","19:00","-0.048","-","0.304"
"2019/08/07","19:06","-0.055","-","0.291"
"2019/08/07","19:12","-0.063","-","0.288"
"2019/08/07","19:18","-0.07","-","0.28"
"2019/08/07","19:24","-0.077","-","0.265"
"2019/08/07","19:30","-0.085","-","0.263"
"2019/08/07","19:36","-0.092","-","0.253"
"2019/08/07","19:42","-0.098","-","0.251"
"2019/08/07","19:48","-0.105","-","0.249"
"2019/08/07","19:54","-0.112","-","0.243"
"2019/08/07","20:00","-0.118","-","0.233"
"2019/08/07","20:06","-0.124","-","0.229"
"2019/08/07","20:12","-0.13","-","0.228"
"2019/08/07","20:18","-0.135","-","0.224"
"2019/08/07","20:24","-0.14","-","0.224"
"2019/08/07","20:30","-0.145","-","0.217"
"2019/08/07","20:36","-0.149","-","0.218"
"2019/08/07","20:42","-0.153","-","0.229"
"2019/08/07","20:48","-0.156","-","0.243"
"2019/08/07","20:54","-0.159","-","0.256"
"2019/08/07","21:00","-0.162","-","0.241"
"2019/08/07","21:06","-0.164","-","0.241"
"2019/08/07","21:12","-0.165","-","0.226"
"2019/08/07","21:18","-0.166","-","0.245"
"2019/08/07","21:24","-0.166","-","0.277"
"2019/08/07","21:30","-0.166","-","0.292"
"2019/08/07","21:36","-0.166","-","0.272"
"2019/08/07","21:42","-0.164","-","0.226"
"2019/08/07","21:48","-0.163","-","0.171"
"2019/08/07","21:54","-0.16","-","0.156"
