unixtime, timestamp, slave_ID, co2, duty1, co2ave1, co2ave5, dutyave5, co2sd5, temp, pressure, humidity, gas, approx_altitude
1565520256.00,2019/8/11 10:44:25,255,721.00,457.05,712.33,714.08,449.11,NA,34.18,1019.52,40.10,884.67,-52.07
1565520512.00,2019/8/11 10:49:25,255,712.00,458.68,719.75,739.30,457.57,NA,34.18,1019.48,37.98,957.45,-51.74
1565520896.00,2019/8/11 10:54:25,255,729.00,298.51,716.83,715.56,287.41,NA,34.74,1019.48,37.36,981.10,-52.07
1565521152.00,2019/8/11 10:59:26,255,726.00,291.55,743.00,759.65,292.93,NA,35.28,1019.46,36.78,924.66,-51.41
1565521408.00,2019/8/11 11:4:26,255,749.00,300.11,755.25,725.87,299.05,NA,34.98,1019.40,37.68,918.37,-51.08
1565521792.00,2019/8/11 11:9:26,255,717.00,310.87,706.42,729.93,304.07,NA,35.44,1019.46,36.77,943.40,-51.58
1565522048.00,2019/8/11 11:14:26,255,776.00,305.61,774.50,738.82,314.32,NA,35.87,1019.46,37.79,827.21,-51.58
1565522304.00,2019/8/11 11:19:26,255,746.00,317.19,717.25,729.00,311.19,NA,36.72,1019.38,36.54,717.37,-51.08
1565522688.00,2019/8/11 11:24:26,255,778.00,302.59,741.58,754.42,305.01,NA,37.10,1019.32,36.63,758.00,-50.58
1565522944.00,2019/8/11 11:29:27,255,714.00,313.97,757.58,727.77,308.85,NA,36.53,1019.36,33.94,891.09,-50.75
1565523328.00,2019/8/11 11:34:27,255,769.00,337.82,730.25,690.35,329.75,NA,36.59,1019.27,35.20,772.31,-50.00
1565523584.00,2019/8/11 11:39:27,255,676.00,323.59,674.50,746.03,316.91,NA,36.07,1019.25,36.35,867.61,-49.84
1565523840.00,2019/8/11 11:44:27,255,692.00,345.37,682.25,694.40,332.72,NA,35.55,1019.21,36.59,929.11,-49.34
1565524224.00,2019/8/11 11:49:27,255,707.00,353.35,713.58,726.20,348.27,NA,34.08,1019.07,39.90,888.16,-48.68
1565524480.00,2019/8/11 11:54:27,255,747.00,367.60,740.58,709.68,363.42,NA,33.51,1018.95,39.54,867.61,-47.52
1565524736.00,2019/8/11 11:59:28,255,716.00,380.45,724.83,721.15,374.47,NA,34.33,1018.93,39.97,867.61,-47.18
1565525120.00,2019/8/11 12:4:28,255,687.00,414.80,675.67,669.78,399.31,NA,34.90,1018.97,37.95,944.72,-47.68
1565525376.00,2019/8/11 12:9:28,255,717.00,431.95,716.33,702.12,424.54,NA,35.65,1018.91,37.65,918.37,-46.85
1565525632.00,2019/8/11 12:14:28,255,680.00,456.12,702.75,692.08,445.11,NA,35.98,1018.89,34.50,993.38,-47.18
1565526016.00,2019/8/11 12:19:28,255,688.00,487.05,687.25,673.57,471.90,NA,36.39,1018.87,33.99,988.29,-46.68
1565526272.00,2019/8/11 12:24:28,255,702.00,500.00,679.67,717.20,491.68,NA,37.03,1018.83,34.57,942.74,-46.19
1565526528.00,2019/8/11 12:29:29,255,717.00,500.00,700.33,702.52,500.00,NA,37.15,1018.76,33.86,949.37,-45.77
1565526912.00,2019/8/11 12:34:29,255,707.00,500.00,690.25,697.30,500.00,NA,37.15,1018.68,34.12,1028.96,-45.28
1565527168.00,2019/8/11 12:39:29,255,701.00,500.00,727.17,725.20,499.78,NA,37.61,1018.64,34.19,941.42,-44.95
1565527424.00,2019/8/11 12:44:29,255,692.00,500.00,681.25,669.23,499.79,NA,37.24,1018.68,34.13,962.91,-44.78
1565527808.00,2019/8/11 12:49:29,255,697.00,500.00,693.50,663.33,499.75,NA,36.69,1018.60,35.24,964.97,-44.61
1565528064.00,2019/8/11 12:54:29,255,688.00,312.76,673.67,685.69,293.18,NA,36.30,1018.64,35.51,1008.97,-44.95
1565528320.00,2019/8/11 12:59:29,255,672.00,335.81,671.25,692.63,321.21,NA,36.25,1018.54,36.44,974.73,-44.12
1565528704.00,2019/8/11 13:4:30,255,692.00,367.93,678.25,668.33,352.58,NA,36.54,1018.40,35.75,1020.41,-42.79
1565528960.00,2019/8/11 13:9:30,255,670.00,393.15,681.67,687.20,379.71,NA,37.42,1018.44,34.31,876.62,-42.96
1565529216.00,2019/8/11 13:14:30,255,657.00,429.55,660.92,661.58,411.43,NA,37.56,1018.38,30.98,974.03,-42.79
1565529600.00,2019/8/11 13:19:30,255,714.00,450.93,702.75,690.38,440.63,NA,36.83,1018.38,36.27,842.70,-42.54
1565529856.00,2019/8/11 13:24:30,255,637.00,492.77,646.92,653.55,470.47,NA,36.55,1018.35,34.53,1056.34,-42.38
1565530112.00,2019/8/11 13:29:30,255,635.00,500.00,637.83,633.37,499.49,NA,35.83,1018.38,35.87,1092.23,-42.96
1565530496.00,2019/8/11 13:34:31,255,687.00,500.00,690.67,675.35,500.00,NA,36.08,1018.37,37.62,922.13,-42.38
1565530752.00,2019/8/11 13:39:31,255,640.00,500.00,650.25,652.22,499.83,NA,35.91,1018.24,36.58,988.29,-41.46
1565531008.00,2019/8/11 13:44:31,255,669.00,500.00,668.50,665.18,500.00,NA,36.05,1018.18,35.32,1044.08,-41.13
1565531392.00,2019/8/11 13:49:31,255,684.00,500.00,671.25,673.23,500.00,NA,36.38,1018.20,36.35,945.38,-40.97
1565531648.00,2019/8/11 13:54:31,255,723.00,499.55,705.00,679.90,499.98,NA,36.72,1018.10,34.97,1032.90,-40.47
1565532032.00,2019/8/11 13:59:31,255,694.00,500.00,683.17,692.70,499.16,NA,36.61,1018.00,35.61,1025.84,-39.31
1565532288.00,2019/8/11 14:4:31,255,717.00,499.82,728.67,702.28,499.68,NA,36.83,1017.96,35.78,898.20,-39.06
1565532544.00,2019/8/11 14:9:32,255,679.00,500.00,676.58,694.78,499.92,NA,37.17,1017.93,34.66,971.92,-39.06
1565532928.00,2019/8/11 14:14:32,255,717.00,499.79,675.92,685.45,499.99,NA,37.41,1017.89,36.04,962.91,-38.56
1565533184.00,2019/8/11 14:19:32,255,714.00,500.00,699.50,674.65,499.98,NA,37.02,1017.79,36.44,936.20,-37.90
1565533440.00,2019/8/11 14:24:32,255,694.00,500.00,647.50,679.42,500.00,NA,36.66,1017.79,36.24,884.67,-37.90
1565533824.00,2019/8/11 14:29:32,255,676.00,500.00,658.33,654.85,499.81,NA,36.00,1017.75,37.59,981.82,-37.57
1565534080.00,2019/8/11 14:34:32,255,652.00,500.00,656.50,671.08,500.00,NA,35.95,1017.71,36.41,1013.51,-36.90
1565534336.00,2019/8/11 14:39:33,255,706.00,500.00,710.17,683.68,500.00,NA,35.82,1017.75,37.81,900.60,-37.57
1565534720.00,2019/8/11 14:44:33,255,680.00,500.00,683.92,658.37,499.74,NA,35.57,1017.69,38.12,976.14,-37.23
1565534976.00,2019/8/11 14:49:33,255,666.00,500.00,670.00,682.18,500.00,NA,35.47,1017.77,36.84,1054.69,-37.57
1565535232.00,2019/8/11 14:54:33,255,687.00,315.81,676.83,674.37,295.75,NA,35.67,1017.77,37.75,1036.07,-37.40
1565535616.00,2019/8/11 14:59:33,255,644.00,321.93,696.25,728.10,317.22,NA,35.53,1017.73,36.85,991.19,-37.07
1565535872.00,2019/8/11 15:4:33,255,712.00,348.33,710.00,678.60,338.03,NA,35.52,1017.57,37.44,982.53,-36.07
1565536128.00,2019/8/11 15:9:34,255,655.00,378.69,664.42,680.85,362.72,NA,35.19,1017.57,37.86,1083.47,-35.74
1565536512.00,2019/8/11 15:14:34,255,732.00,397.94,738.08,691.25,392.07,NA,35.04,1017.49,39.06,953.39,-35.16
1565536768.00,2019/8/11 15:19:34,255,779.00,408.17,754.75,721.75,406.78,NA,33.53,1017.57,43.49,848.52,-35.74
1565537024.00,2019/8/11 15:24:34,255,718.00,410.87,717.83,739.85,405.23,NA,33.65,1017.49,42.27,867.05,-35.41
1565537408.00,2019/8/11 15:29:34,255,740.00,422.83,742.25,716.97,418.64,NA,34.05,1017.46,43.28,843.75,-34.99
1565537664.00,2019/8/11 15:34:34,255,684.00,447.43,674.08,697.82,434.88,NA,34.03,1017.42,42.72,950.70,-34.66
1565537920.00,2019/8/11 15:39:35,255,681.00,473.35,635.08,694.38,454.77,NA,34.03,1017.46,42.15,931.03,-35.16
1565538304.00,2019/8/11 15:44:35,255,665.00,499.16,658.75,677.93,482.37,NA,33.92,1017.49,41.20,1025.06,-35.16
1565538560.00,2019/8/11 15:49:35,255,756.00,496.75,747.67,732.70,496.81,NA,34.51,1017.42,42.54,798.82,-34.66
1565538816.00,2019/8/11 15:54:35,255,717.00,500.00,704.33,729.47,498.23,NA,34.44,1017.38,41.04,912.16,-34.33
1565539200.00,2019/8/11 15:59:35,255,749.00,497.91,757.58,719.50,499.62,NA,33.98,1017.38,42.24,883.51,-34.16
1565539456.00,2019/8/11 16:4:36,255,731.00,498.70,719.75,707.15,499.69,NA,33.48,1017.38,42.70,993.38,-34.16
1565539840.00,2019/8/11 16:9:36,255,771.00,485.71,776.75,735.85,497.25,NA,34.01,1017.28,43.36,827.21,-33.50
1565540096.00,2019/8/11 16:14:36,255,780.00,478.26,730.33,751.90,477.44,NA,34.71,1017.28,41.98,764.01,-33.83
1565540352.00,2019/8/11 16:19:36,255,741.00,478.32,742.42,746.72,476.26,NA,34.40,1017.36,41.79,845.86,-34.00
1565540736.00,2019/8/11 16:24:36,255,743.00,470.26,736.67,757.55,471.26,NA,34.32,1017.28,41.59,886.99,-33.33
1565540992.00,2019/8/11 16:29:37,255,745.00,473.65,752.67,740.20,471.70,NA,34.55,1017.20,41.72,877.76,-32.51
1565541248.00,2019/8/11 16:34:37,255,759.00,474.87,766.33,744.90,476.54,NA,34.80,1017.16,41.84,896.41,-32.34
1565541632.00,2019/8/11 16:39:37,255,753.00,448.54,756.92,770.75,460.25,NA,35.41,1017.24,41.25,644.67,-33.17
1565541888.00,2019/8/11 16:44:37,255,752.00,428.73,745.58,766.00,436.56,NA,35.20,1017.26,41.20,736.16,-33.50
1565542144.00,2019/8/11 16:49:37,255,761.00,401.21,766.75,771.08,415.69,NA,34.46,1017.16,42.09,772.31,-32.67
1565542528.00,2019/8/11 16:54:38,255,729.00,267.51,758.83,762.78,268.16,NA,34.29,1017.20,41.41,760.99,-32.84
1565542784.00,2019/8/11 16:59:38,255,810.00,221.85,814.50,775.02,258.71,NA,34.10,1017.18,41.92,752.09,-32.67
1565543040.00,2019/8/11 17:4:38,255,868.00,116.73,853.08,810.08,188.05,NA,34.12,1017.18,47.40,420.93,-32.67
1565543424.00,2019/8/11 17:9:38,255,823.00,0.09,820.92,828.37,60.25,NA,33.91,1017.12,45.93,457.48,-32.00
1565543680.00,2019/8/11 17:14:38,255,846.00,0.09,851.92,846.77,0.09,NA,33.63,1017.03,48.02,349.82,-31.59
1565543936.00,2019/8/11 17:19:38,255,859.00,0.09,838.17,843.38,0.09,NA,33.04,1017.01,48.39,333.97,-31.09
1565544320.00,2019/8/11 17:24:39,255,871.00,0.09,876.08,865.12,0.09,NA,32.73,1016.97,48.91,280.59,-30.93
1565544576.00,2019/8/11 17:29:39,255,881.00,0.09,880.42,880.62,0.09,NA,32.07,1016.99,51.88,264.70,-31.26
1565544832.00,2019/8/11 17:34:39,255,851.00,0.09,886.92,888.43,0.09,NA,31.28,1017.03,54.76,226.72,-31.09
1565545216.00,2019/8/11 17:39:39,255,877.00,0.09,869.58,856.12,0.09,NA,30.38,1017.05,59.62,194.89,-31.75
1565545472.00,2019/8/11 17:44:39,255,920.00,0.09,906.58,884.00,0.09,NA,29.51,1017.22,60.67,177.63,-32.84
1565545728.00,2019/8/11 17:49:39,255,840.00,0.09,859.08,873.77,0.09,NA,28.88,1017.20,61.83,179.14,-32.67
1565546112.00,2019/8/11 17:54:39,255,869.00,0.09,862.83,857.50,0.09,NA,28.34,1017.10,64.93,173.08,-32.34
1565546368.00,2019/8/11 17:59:40,255,883.00,0.09,881.50,884.77,0.09,NA,27.97,1017.14,65.84,164.31,-32.34
1565546624.00,2019/8/11 18:4:40,255,875.00,0.09,859.25,870.80,0.09,NA,27.61,1017.16,66.17,172.37,-32.34
1565547008.00,2019/8/11 18:9:40,255,915.00,0.09,909.17,892.37,0.09,NA,27.34,1017.16,68.79,150.13,-32.67
1565547264.00,2019/8/11 18:14:40,255,874.00,0.09,873.67,888.08,0.09,NA,27.02,1017.22,69.20,143.37,-33.00
1565547520.00,2019/8/11 18:19:40,255,863.00,0.09,876.67,887.08,0.09,NA,26.70,1017.26,70.01,135.98,-33.66
1565547904.00,2019/8/11 18:24:40,255,872.00,0.09,881.08,851.95,0.09,NA,26.38,1017.34,71.28,136.20,-34.16
1565548160.00,2019/8/11 18:29:40,255,847.00,0.09,849.08,849.18,0.09,NA,26.12,1017.36,70.57,146.23,-34.00
1565548544.00,2019/8/11 18:34:41,255,831.00,0.09,834.25,831.93,0.09,NA,25.92,1017.32,75.41,110.80,-33.66
1565548800.00,2019/8/11 18:39:41,255,806.00,0.08,809.58,812.52,1.34,NA,25.75,1017.28,75.29,98.45,-33.66
1565549056.00,2019/8/11 18:44:41,255,882.00,0.08,870.33,832.88,0.08,NA,25.55,1017.40,76.38,105.07,-34.66
1565549440.00,2019/8/11 18:49:41,255,906.00,0.08,937.33,929.03,0.08,NA,25.37,1017.44,76.61,101.17,-34.99
1565549696.00,2019/8/11 18:54:41,255,912.00,0.69,917.75,922.20,93.20,NA,25.25,1017.46,77.20,98.63,-34.99
1565549952.00,2019/8/11 18:59:41,255,845.00,0.69,839.08,862.25,0.69,NA,25.13,1017.44,77.72,98.45,-34.83
1565550336.00,2019/8/11 19:4:41,255,434.00,115.28,446.42,616.30,47.61,NA,24.96,1017.49,77.77,94.68,-35.24
1565550592.00,2019/8/11 19:9:41,255,414.00,250.07,414.00,416.72,181.66,NA,24.77,1017.46,78.22,91.39,-35.24
1565550848.00,2019/8/11 19:14:42,255,414.00,384.21,414.42,414.57,316.00,NA,24.59,1017.51,79.02,90.80,-35.41
1565551232.00,2019/8/11 19:19:42,255,417.00,500.00,416.67,415.52,448.99,NA,24.39,1017.55,79.83,87.60,-35.58
1565551488.00,2019/8/11 19:24:42,255,420.00,500.00,419.50,419.87,500.00,NA,24.22,1017.48,79.41,89.84,-35.24
1565551744.00,2019/8/11 19:29:42,255,419.00,500.00,419.00,418.83,500.00,NA,24.06,1017.46,80.41,90.80,-34.99
1565552128.00,2019/8/11 19:34:42,255,423.00,500.00,423.00,414.33,499.99,NA,23.89,1017.42,80.45,89.84,-34.99
1565552384.00,2019/8/11 19:39:42,255,426.00,500.00,426.00,424.95,500.00,NA,23.73,1017.46,80.44,87.24,-34.99
1565552640.00,2019/8/11 19:44:42,255,431.00,500.00,431.00,429.77,500.00,NA,23.58,1017.49,81.95,82.95,-34.99
1565553024.00,2019/8/11 19:49:43,255,434.00,500.00,433.33,432.73,500.00,NA,23.44,1017.49,82.05,81.82,-35.41
1565553280.00,2019/8/11 19:54:43,255,437.00,500.00,436.33,434.73,500.00,NA,23.37,1017.59,81.81,81.11,-36.07
1565553536.00,2019/8/11 19:59:43,255,439.00,500.00,439.00,438.48,500.00,NA,23.30,1017.59,82.27,81.11,-36.07
1565553920.00,2019/8/11 20:4:43,255,443.00,500.00,443.00,442.38,500.00,NA,23.19,1017.59,82.30,81.27,-36.24
1565554176.00,2019/8/11 20:9:43,255,449.00,500.00,448.83,445.85,500.00,NA,23.09,1017.63,82.79,81.51,-36.41
1565554432.00,2019/8/11 20:14:43,255,451.00,500.00,450.75,448.73,500.00,NA,23.01,1017.61,82.90,80.73,-36.41
1565554816.00,2019/8/11 20:19:43,255,452.00,500.00,452.00,451.57,500.00,NA,22.90,1017.65,83.21,81.27,-36.57
1565555072.00,2019/8/11 20:24:43,255,454.00,500.00,454.00,453.63,500.00,NA,22.85,1017.69,82.66,79.81,-36.74
1565555328.00,2019/8/11 20:29:43,255,458.00,500.00,457.17,455.72,500.00,NA,22.70,1017.71,82.96,82.79,-37.07
1565555712.00,2019/8/11 20:34:44,255,459.00,500.00,459.00,458.97,500.00,NA,22.62,1017.73,83.09,81.35,-37.57
1565555968.00,2019/8/11 20:39:44,255,463.00,500.00,463.00,461.98,500.00,NA,22.52,1017.77,83.35,82.14,-37.57
1565556224.00,2019/8/11 20:44:44,255,463.00,500.00,463.00,455.25,499.98,NA,22.44,1017.87,83.80,81.82,-38.40
1565556864.00,2019/8/11 20:54:44,255,462.00,403.64,462.00,463.22,341.32,NA,22.26,1017.93,83.57,84.02,-38.73
1565557248.00,2019/8/11 20:59:44,255,465.00,500.00,464.75,456.07,460.83,NA,22.24,1017.87,83.86,84.19,-38.06
1565557504.00,2019/8/11 21:4:44,255,463.00,500.00,464.33,457.45,499.98,NA,22.21,1017.77,83.75,84.11,-37.90
1565557760.00,2019/8/11 21:9:44,255,467.00,500.00,466.42,464.67,500.00,NA,22.19,1017.83,83.99,83.94,-38.06
1565558144.00,2019/8/11 21:14:44,255,466.00,500.00,466.75,466.33,500.00,NA,22.09,1017.81,83.78,86.34,-37.90
1565558400.00,2019/8/11 21:19:44,255,464.00,500.00,463.17,463.37,500.00,NA,21.99,1017.79,84.05,89.27,-37.90
1565558656.00,2019/8/11 21:24:44,255,467.00,500.00,467.00,465.17,500.00,NA,21.94,1017.83,84.53,87.24,-38.23
1565559040.00,2019/8/11 21:29:45,255,471.00,500.00,471.00,469.50,500.00,NA,21.96,1017.85,84.12,84.87,-38.40
1565559296.00,2019/8/11 21:34:45,255,469.00,500.00,469.00,469.98,500.00,NA,21.88,1017.85,84.06,89.46,-38.23
1565559552.00,2019/8/11 21:39:45,255,471.00,500.00,430.92,460.58,500.00,NA,21.85,1017.89,84.86,87.60,-38.23
1565559936.00,2019/8/11 21:44:45,255,476.00,500.00,475.50,474.15,499.98,NA,21.86,1017.89,84.61,85.64,-38.40
1565560192.00,2019/8/11 21:49:45,255,476.00,500.00,476.92,476.93,500.00,NA,21.83,1017.91,83.90,87.06,-38.73
1565560448.00,2019/8/11 21:54:45,255,475.00,500.00,474.75,475.00,500.00,NA,21.74,1018.00,84.29,90.03,-39.64
1565560832.00,2019/8/11 21:59:45,255,474.00,500.00,474.00,475.12,500.00,NA,21.68,1018.00,84.41,90.61,-39.48
1565561088.00,2019/8/11 22:4:45,255,478.00,500.00,477.50,467.85,499.98,NA,21.69,1017.91,85.15,87.42,-38.89
1565561344.00,2019/8/11 22:9:45,255,477.00,500.00,477.00,477.45,500.00,NA,21.64,1017.93,85.08,88.43,-38.89
1565561728.00,2019/8/11 22:14:46,255,479.00,500.00,479.00,478.42,500.00,NA,21.64,1017.91,84.65,87.96,-38.73
1565561984.00,2019/8/11 22:19:46,255,483.00,500.00,482.42,481.38,500.00,NA,21.62,1017.91,84.85,87.51,-38.56
1565562240.00,2019/8/11 22:24:46,255,484.00,500.00,483.67,483.13,500.00,NA,21.65,1017.83,85.13,87.06,-37.90
1565562624.00,2019/8/11 22:29:46,255,487.00,500.00,485.83,484.02,500.00,NA,21.68,1017.81,84.52,86.70,-38.06
1565562880.00,2019/8/11 22:34:46,255,488.00,500.00,488.00,487.72,500.00,NA,21.65,1017.89,84.46,88.43,-38.40
1565563136.00,2019/8/11 22:39:46,255,489.00,500.00,488.25,488.67,500.00,NA,21.65,1017.91,85.12,87.24,-38.56
1565563520.00,2019/8/11 22:44:46,255,489.00,500.00,489.00,488.85,500.00,NA,21.65,1017.91,84.63,87.60,-38.56
1565563776.00,2019/8/11 22:49:46,255,492.00,500.00,491.50,489.43,500.00,NA,21.64,1017.98,84.91,87.78,-39.14
1565564032.00,2019/8/11 22:54:46,255,495.00,390.67,495.50,494.07,334.93,NA,21.61,1018.02,84.36,88.70,-39.48
1565564416.00,2019/8/11 22:59:47,255,493.00,493.13,493.33,494.15,441.00,NA,21.60,1018.00,85.04,87.96,-39.31
1565564672.00,2019/8/11 23:4:47,255,490.00,500.00,490.92,492.32,499.71,NA,21.57,1017.96,84.66,89.36,-39.14
1565564928.00,2019/8/11 23:9:47,255,491.00,500.00,489.75,481.12,499.97,NA,21.56,1017.95,84.44,90.51,-39.14
1565565312.00,2019/8/11 23:14:47,255,492.00,500.00,492.33,493.00,500.00,NA,21.52,1017.98,84.64,90.41,-39.31
1565565568.00,2019/8/11 23:19:47,255,489.00,500.00,489.67,491.02,500.00,NA,21.52,1017.96,84.86,91.89,-39.31
1565565824.00,2019/8/11 23:24:47,255,493.00,500.00,492.75,482.57,499.97,NA,21.50,1017.93,85.36,91.79,-39.14
1565566208.00,2019/8/11 23:29:47,255,497.00,500.00,497.00,495.82,500.00,NA,21.55,1017.91,85.36,89.17,-39.06
1565566464.00,2019/8/11 23:34:47,255,498.00,500.00,498.00,489.92,499.97,NA,21.53,1017.89,84.46,90.80,-38.56
1565566848.00,2019/8/11 23:39:47,255,499.00,500.00,499.67,499.33,500.00,NA,21.49,1017.91,84.60,91.89,-39.06
1565567104.00,2019/8/11 23:44:47,255,497.00,500.00,497.25,498.25,500.00,NA,21.45,1017.96,84.77,92.80,-38.89
1565567360.00,2019/8/11 23:49:48,255,493.00,500.00,495.00,495.43,500.00,NA,21.40,1017.93,84.29,94.25,-38.89
1565567744.00,2019/8/11 23:54:48,255,496.00,500.00,495.17,495.30,500.00,NA,21.33,1017.87,84.62,94.25,-38.56
1565568000.00,2019/8/11 23:59:48,255,500.00,500.00,457.58,488.60,500.00,NA,21.26,1017.93,84.11,94.68,-38.89
1565568256.00,2019/8/12 0:4:48,255,503.00,500.00,503.17,502.62,499.97,NA,21.22,1017.96,84.80,93.62,-39.06
1565568640.00,2019/8/12 0:9:48,255,503.00,500.00,503.08,503.03,500.00,NA,21.23,1017.96,85.22,92.39,-39.14
1565568896.00,2019/8/12 0:14:48,255,506.00,500.00,506.00,504.73,500.00,NA,21.22,1018.06,84.94,93.42,-39.80
1565569152.00,2019/8/12 0:19:48,255,506.00,500.00,505.50,497.42,499.97,NA,21.21,1018.04,84.65,93.62,-39.80
1565569536.00,2019/8/12 0:24:48,255,507.00,500.00,507.00,506.53,500.00,NA,21.19,1018.00,84.97,92.70,-39.31
1565569792.00,2019/8/12 0:29:48,255,508.00,500.00,508.00,508.03,500.00,NA,21.16,1017.96,84.58,92.90,-38.89
1565570048.00,2019/8/12 0:34:48,255,509.00,500.00,509.17,509.63,500.00,NA,21.13,1017.93,84.73,94.04,-39.06
1565570432.00,2019/8/12 0:39:49,255,512.00,500.00,511.75,510.43,500.00,NA,21.08,1017.95,84.97,94.46,-39.14
1565570688.00,2019/8/12 0:44:49,255,514.00,500.00,514.83,514.23,500.00,NA,21.06,1017.93,85.80,93.11,-38.89
1565570944.00,2019/8/12 0:49:49,255,514.00,500.00,514.00,514.58,500.00,NA,21.05,1017.89,84.87,94.89,-38.56
1565571328.00,2019/8/12 0:54:49,255,513.00,383.08,512.75,512.59,330.86,NA,21.05,1017.89,85.61,93.42,-38.73
1565571584.00,2019/8/12 0:59:49,255,516.00,476.97,516.00,514.88,429.33,NA,21.02,1017.87,85.01,95.32,-38.23
1565571840.00,2019/8/12 1:4:49,255,516.00,500.00,515.92,516.28,496.96,NA,21.01,1017.89,84.98,95.00,-38.40
1565572224.00,2019/8/12 1:9:49,255,516.00,500.00,516.08,508.20,499.96,NA,20.99,1017.85,85.16,94.25,-38.23
1565572480.00,2019/8/12 1:14:49,255,519.00,500.00,518.92,517.57,500.00,NA,20.96,1017.83,84.82,94.06,-37.90
1565572736.00,2019/8/12 1:19:49,255,522.00,500.00,522.17,521.15,500.00,NA,20.89,1017.73,85.24,94.06,-37.40
1565573120.00,2019/8/12 1:24:49,255,521.00,500.00,521.75,521.95,500.00,NA,20.85,1017.71,85.54,95.02,-37.07
1565573376.00,2019/8/12 1:29:50,255,520.00,500.00,519.08,519.80,500.00,NA,20.81,1017.69,85.31,96.43,-36.90
1565573632.00,2019/8/12 1:34:50,255,518.00,500.00,518.08,518.18,500.00,NA,20.80,1017.63,84.99,96.59,-36.41
1565574016.00,2019/8/12 1:39:50,255,518.00,500.00,518.00,518.00,500.00,NA,20.78,1017.65,85.59,95.39,-36.57
1565574272.00,2019/8/12 1:44:50,255,520.00,500.00,520.00,510.70,499.96,NA,20.74,1017.73,85.25,97.04,-37.23
1565574528.00,2019/8/12 1:49:50,255,518.00,500.00,518.00,518.63,500.00,NA,20.69,1017.79,85.05,97.54,-37.90
1565574912.00,2019/8/12 1:54:50,255,521.00,500.00,521.00,520.50,500.00,NA,20.58,1017.77,84.51,98.63,-37.57
1565575168.00,2019/8/12 1:59:50,255,525.00,500.00,525.00,523.05,500.00,NA,20.60,1017.81,85.54,97.09,-37.90
1565575552.00,2019/8/12 2:4:50,255,525.00,500.00,526.17,526.17,500.00,NA,20.56,1017.91,84.53,97.54,-38.73
1565575808.00,2019/8/12 2:9:50,255,524.00,500.00,524.08,524.53,500.00,NA,20.49,1017.91,85.18,99.44,-38.89
1565576064.00,2019/8/12 2:14:50,255,525.00,500.00,524.33,515.32,499.96,NA,20.53,1017.85,86.21,96.54,-38.40
1565576448.00,2019/8/12 2:19:51,255,529.00,500.00,528.42,526.40,500.00,NA,20.52,1017.89,85.05,97.77,-38.73
1565576704.00,2019/8/12 2:24:51,255,530.00,500.00,485.83,520.40,500.00,NA,20.44,1017.98,85.41,98.80,-39.31
1565576960.00,2019/8/12 2:29:51,255,530.00,500.00,529.67,529.23,499.96,NA,20.45,1017.95,85.66,98.00,-39.14
1565577344.00,2019/8/12 2:34:51,255,525.00,500.00,525.58,527.97,500.00,NA,20.44,1017.95,85.19,99.91,-39.14
1565577600.00,2019/8/12 2:39:51,255,525.00,500.00,525.67,525.15,500.00,NA,20.44,1017.95,85.37,99.68,-39.14
1565577856.00,2019/8/12 2:44:51,255,521.00,500.00,521.58,523.10,500.00,NA,20.38,1017.85,84.93,103.15,-38.23
1565578240.00,2019/8/12 2:49:51,255,519.00,500.00,519.00,519.92,500.00,NA,20.38,1017.83,85.65,101.05,-38.06
1565578496.00,2019/8/12 2:54:51,255,520.00,388.71,520.00,510.75,336.90,NA,20.41,1017.79,85.66,99.03,-37.73
1565578752.00,2019/8/12 2:59:51,255,520.00,480.85,519.25,519.68,433.98,NA,20.43,1017.77,85.79,99.79,-37.57
1565579136.00,2019/8/12 3:4:52,255,520.00,500.00,520.17,520.52,497.84,NA,20.47,1017.73,85.63,99.97,-37.40
1565579392.00,2019/8/12 3:9:52,255,525.00,500.00,524.58,513.95,499.96,NA,20.46,1017.73,85.76,98.22,-37.57
1565579648.00,2019/8/12 3:14:52,255,528.00,500.00,527.75,526.80,500.00,NA,20.44,1017.71,84.65,100.33,-37.40
1565580032.00,2019/8/12 3:19:52,255,524.00,500.00,524.00,525.42,500.00,NA,20.37,1017.69,85.11,101.53,-36.90
1565580288.00,2019/8/12 3:24:52,255,529.00,500.00,529.00,525.97,500.00,NA,20.37,1017.69,85.50,100.15,-36.90
1565580544.00,2019/8/12 3:29:52,255,525.00,500.00,525.00,525.77,500.00,NA,20.39,1017.59,85.71,100.15,-36.07
1565580928.00,2019/8/12 3:34:52,255,525.00,500.00,525.00,525.17,500.00,NA,20.45,1017.55,86.14,98.74,-35.90
1565581184.00,2019/8/12 3:39:52,255,529.00,500.00,528.58,526.90,500.00,NA,20.45,1017.57,85.50,99.56,-36.07
1565581440.00,2019/8/12 3:44:52,255,537.00,500.00,537.00,533.35,500.00,NA,20.42,1017.57,85.62,98.45,-36.07
1565581824.00,2019/8/12 3:49:52,255,534.00,500.00,533.42,534.42,500.00,NA,20.38,1017.57,85.71,98.40,-35.74
1565582080.00,2019/8/12 3:54:52,255,536.00,500.00,536.42,535.37,500.00,NA,20.31,1017.55,84.91,100.87,-36.07
1565582336.00,2019/8/12 3:59:53,255,536.00,500.00,536.17,536.03,500.00,NA,20.27,1017.51,85.86,99.44,-35.58
